created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-09-20 02:44:22 UTC,376,20.8,23.5,,,,,,,,,,
2020-09-20 02:44:52 UTC,377,20.3,23.2,,,,,,,,,,
2020-09-20 02:45:23 UTC,378,21.4,24.0,,,,,,,,,,
2020-09-20 02:45:54 UTC,379,21.8,24.3,,,,,,,,,,
2020-09-20 02:46:25 UTC,380,20.6,23.0,,,,,,,,,,
2020-09-20 02:47:10 UTC,381,19.5,21.7,,,,,,,,,,
2020-09-20 02:47:41 UTC,382,20.3,22.7,,,,,,,,,,
2020-09-20 02:48:32 UTC,383,20.0,27.3,,,,,,,,,,
2020-09-20 02:49:02 UTC,384,18.1,22.3,,,,,,,,,,
2020-09-20 02:49:34 UTC,385,20.0,25.5,,,,,,,,,,
2020-09-20 02:50:05 UTC,386,20.4,28.7,,,,,,,,,,
2020-09-20 02:50:35 UTC,387,14.8,16.4,,,,,,,,,,
2020-09-20 02:51:06 UTC,388,19.9,22.6,,,,,,,,,,
2020-09-20 02:51:37 UTC,389,19.4,21.6,,,,,,,,,,
2020-09-20 02:52:08 UTC,390,12.4,14.0,,,,,,,,,,
2020-09-20 02:52:38 UTC,391,20.5,22.8,,,,,,,,,,
2020-09-20 02:53:14 UTC,392,20.3,22.6,,,,,,,,,,
2020-09-20 02:54:00 UTC,393,20.5,23.6,,,,,,,,,,
2020-09-20 02:54:31 UTC,394,4369.1,4550.4,,,,,,,,,,
2020-09-20 02:55:01 UTC,395,19.6,22.0,,,,,,,,,,
2020-09-20 02:55:47 UTC,396,20.3,22.7,,,,,,,,,,
2020-09-20 02:56:18 UTC,397,17.0,21.4,,,,,,,,,,
2020-09-20 02:56:49 UTC,398,19.7,22.2,,,,,,,,,,
2020-09-20 02:57:19 UTC,399,20.3,23.2,,,,,,,,,,
2020-09-20 02:57:50 UTC,400,16.8,18.8,,,,,,,,,,
2020-09-20 02:58:21 UTC,401,20.6,23.2,,,,,,,,,,
2020-09-20 02:58:52 UTC,402,20.9,24.4,,,,,,,,,,
2020-09-20 02:59:23 UTC,403,16.8,18.6,,,,,,,,,,
2020-09-20 02:59:53 UTC,404,20.7,23.2,,,,,,,,,,
2020-09-20 03:00:24 UTC,405,20.7,23.6,,,,,,,,,,
2020-09-20 03:00:55 UTC,406,17.8,24.5,,,,,,,,,,
2020-09-20 03:01:26 UTC,407,21.2,23.7,,,,,,,,,,
2020-09-20 03:01:56 UTC,408,20.4,22.8,,,,,,,,,,
2020-09-20 03:02:27 UTC,409,9.1,10.2,,,,,,,,,,
2020-09-20 03:02:58 UTC,410,21.4,24.8,,,,,,,,,,
2020-09-20 03:03:29 UTC,411,22.5,25.2,,,,,,,,,,
2020-09-20 03:03:59 UTC,412,11.3,13.1,,,,,,,,,,
2020-09-20 03:04:30 UTC,413,21.7,26.4,,,,,,,,,,
2020-09-20 03:05:01 UTC,414,21.0,27.2,,,,,,,,,,
2020-09-20 03:05:47 UTC,415,22.4,30.1,,,,,,,,,,
2020-09-20 03:06:33 UTC,416,21.6,24.1,,,,,,,,,,
2020-09-20 03:07:04 UTC,417,21.0,25.2,,,,,,,,,,
2020-09-20 03:07:49 UTC,418,23.1,27.5,,,,,,,,,,
2020-09-20 03:08:20 UTC,419,21.4,23.8,,,,,,,,,,
2020-09-20 03:08:51 UTC,420,23.2,27.8,,,,,,,,,,
2020-09-20 03:09:22 UTC,421,24.4,27.5,,,,,,,,,,
2020-09-20 03:09:52 UTC,422,20.5,34.6,,,,,,,,,,
2020-09-20 03:10:23 UTC,423,25.0,33.8,,,,,,,,,,
2020-09-20 03:10:54 UTC,424,24.1,30.0,,,,,,,,,,
2020-09-20 03:11:25 UTC,425,18.2,20.6,,,,,,,,,,
2020-09-20 03:11:55 UTC,426,23.8,28.6,,,,,,,,,,
2020-09-20 03:12:26 UTC,427,21.6,27.3,,,,,,,,,,
2020-09-20 03:12:57 UTC,428,15.6,21.7,,,,,,,,,,
2020-09-20 03:13:28 UTC,429,23.2,28.3,,,,,,,,,,
2020-09-20 03:13:59 UTC,430,21.9,24.8,,,,,,,,,,
2020-09-20 03:14:44 UTC,431,23.0,28.1,,,,,,,,,,
2020-09-20 03:15:15 UTC,432,21.7,24.3,,,,,,,,,,
2020-09-20 03:16:01 UTC,433,24.9,28.5,,,,,,,,,,
2020-09-20 03:16:32 UTC,434,23.1,27.6,,,,,,,,,,
2020-09-20 03:17:02 UTC,435,26.3,34.5,,,,,,,,,,
2020-09-20 03:17:33 UTC,436,24.6,30.1,,,,,,,,,,
2020-09-20 03:18:04 UTC,437,25.3,30.4,,,,,,,,,,
2020-09-20 03:18:50 UTC,438,27.1,31.5,,,,,,,,,,
2020-09-20 03:19:20 UTC,439,22.6,25.4,,,,,,,,,,
2020-09-20 03:19:51 UTC,440,26.7,32.3,,,,,,,,,,
2020-09-20 03:20:22 UTC,441,25.9,34.4,,,,,,,,,,
2020-09-20 03:20:53 UTC,442,27.5,34.5,,,,,,,,,,
2020-09-20 03:21:24 UTC,443,4369.1,736.0,,,,,,,,,,
2020-09-20 03:21:55 UTC,444,28.3,34.2,,,,,,,,,,
2020-09-20 03:22:25 UTC,445,25.4,31.4,,,,,,,,,,
2020-09-20 03:22:56 UTC,446,23.7,28.5,,,,,,,,,,
2020-09-20 03:23:27 UTC,447,29.1,34.0,,,,,,,,,,
2020-09-20 03:23:58 UTC,448,29.3,39.2,,,,,,,,,,
2020-09-20 03:24:28 UTC,449,22.3,26.0,,,,,,,,,,
2020-09-20 03:24:59 UTC,450,30.1,35.8,,,,,,,,,,
2020-09-20 03:25:30 UTC,451,29.9,38.0,,,,,,,,,,
2020-09-20 03:26:01 UTC,452,14.8,16.6,,,,,,,,,,
2020-09-20 03:26:31 UTC,453,32.0,38.2,,,,,,,,,,
2020-09-20 03:27:02 UTC,454,30.5,35.1,,,,,,,,,,
2020-09-20 03:27:48 UTC,455,33.4,41.8,,,,,,,,,,
2020-09-20 03:28:19 UTC,456,33.0,42.5,,,,,,,,,,
2020-09-20 03:29:04 UTC,457,34.9,46.5,,,,,,,,,,
2020-09-20 03:29:35 UTC,458,32.7,45.3,,,,,,,,,,
2020-09-20 03:30:06 UTC,459,36.2,44.0,,,,,,,,,,
2020-09-20 03:30:37 UTC,460,37.0,50.9,,,,,,,,,,
2020-09-20 03:31:07 UTC,461,29.0,33.5,,,,,,,,,,
2020-09-20 03:31:38 UTC,462,37.0,44.6,,,,,,,,,,
2020-09-20 03:32:09 UTC,463,35.8,46.9,,,,,,,,,,
2020-09-20 03:32:40 UTC,464,29.5,40.4,,,,,,,,,,
2020-09-20 03:33:10 UTC,465,38.2,46.3,,,,,,,,,,
2020-09-20 03:33:41 UTC,466,38.8,51.0,,,,,,,,,,
2020-09-20 03:34:12 UTC,467,19.0,34.2,,,,,,,,,,
2020-09-20 03:34:43 UTC,468,38.9,54.9,,,,,,,,,,
2020-09-20 03:35:14 UTC,469,38.3,52.1,,,,,,,,,,
2020-09-20 03:36:00 UTC,470,42.1,50.4,,,,,,,,,,
2020-09-20 03:36:30 UTC,471,42.3,51.8,,,,,,,,,,
2020-09-20 03:37:16 UTC,472,41.8,53.9,,,,,,,,,,
2020-09-20 03:37:47 UTC,473,38.5,54.0,,,,,,,,,,
2020-09-20 03:38:33 UTC,474,44.1,57.4,,,,,,,,,,
2020-09-20 03:39:03 UTC,475,44.3,67.2,,,,,,,,,,
2020-09-20 03:39:34 UTC,476,46.9,69.0,,,,,,,,,,
2020-09-20 03:40:05 UTC,477,44.5,58.0,,,,,,,,,,
2020-09-20 03:40:36 UTC,478,39.7,56.5,,,,,,,,,,
2020-09-20 03:41:06 UTC,479,47.0,64.9,,,,,,,,,,
2020-09-20 03:41:37 UTC,480,46.6,64.8,,,,,,,,,,
2020-09-20 03:42:08 UTC,481,36.0,70.4,,,,,,,,,,
2020-09-20 03:42:39 UTC,482,45.1,64.0,,,,,,,,,,
2020-09-20 03:43:15 UTC,483,44.0,58.5,,,,,,,,,,
2020-09-20 03:43:45 UTC,484,23.4,28.0,,,,,,,,,,
2020-09-20 03:44:16 UTC,485,48.9,71.6,,,,,,,,,,
2020-09-20 03:44:47 UTC,486,41.6,59.7,,,,,,,,,,
2020-09-20 03:45:33 UTC,487,47.3,69.8,,,,,,,,,,
2020-09-20 03:46:03 UTC,488,46.0,73.8,,,,,,,,,,
2020-09-20 03:46:54 UTC,489,46.5,67.9,,,,,,,,,,
2020-09-20 03:47:40 UTC,490,40.6,59.9,,,,,,,,,,
2020-09-20 03:48:11 UTC,491,47.6,66.3,,,,,,,,,,
2020-09-20 03:48:41 UTC,492,47.7,65.0,,,,,,,,,,
2020-09-20 03:49:12 UTC,493,49.6,66.7,,,,,,,,,,
2020-09-20 03:49:43 UTC,494,50.6,69.6,,,,,,,,,,
2020-09-20 03:50:14 UTC,495,48.0,66.5,,,,,,,,,,
2020-09-20 03:50:45 UTC,496,41.1,69.8,,,,,,,,,,
2020-09-20 03:51:16 UTC,497,51.0,74.9,,,,,,,,,,
2020-09-20 03:51:47 UTC,498,52.1,74.2,,,,,,,,,,
2020-09-20 03:52:17 UTC,499,50.2,79.5,,,,,,,,,,
2020-09-20 03:52:48 UTC,500,52.5,81.4,,,,,,,,,,
2020-09-20 03:53:19 UTC,501,48.6,72.2,,,,,,,,,,
2020-09-20 03:53:50 UTC,502,42.5,66.8,,,,,,,,,,
2020-09-20 03:54:21 UTC,503,51.8,74.8,,,,,,,,,,
2020-09-20 03:54:51 UTC,504,50.6,72.5,,,,,,,,,,
2020-09-20 03:55:37 UTC,505,53.2,80.4,,,,,,,,,,
2020-09-20 03:56:08 UTC,506,51.3,76.6,,,,,,,,,,
2020-09-20 03:56:54 UTC,507,52.2,78.3,,,,,,,,,,
2020-09-20 03:57:24 UTC,508,46.9,62.0,,,,,,,,,,
2020-09-20 03:57:55 UTC,509,54.5,80.4,,,,,,,,,,
2020-09-20 03:58:26 UTC,510,49.3,78.9,,,,,,,,,,
2020-09-20 03:58:57 UTC,511,48.3,76.8,,,,,,,,,,
2020-09-20 03:59:27 UTC,512,54.9,79.2,,,,,,,,,,
2020-09-20 03:59:58 UTC,513,52.2,74.1,,,,,,,,,,
2020-09-20 04:00:29 UTC,514,41.6,59.1,,,,,,,,,,
2020-09-20 04:01:00 UTC,515,53.6,75.5,,,,,,,,,,
2020-09-20 04:01:30 UTC,516,51.7,79.9,,,,,,,,,,
2020-09-20 04:02:01 UTC,517,31.0,54.0,,,,,,,,,,
2020-09-20 04:02:32 UTC,518,53.7,83.9,,,,,,,,,,
2020-09-20 04:03:03 UTC,519,52.3,76.8,,,,,,,,,,
2020-09-20 04:03:49 UTC,520,55.1,80.4,,,,,,,,,,
2020-09-20 04:04:19 UTC,521,51.4,79.8,,,,,,,,,,
2020-09-20 04:05:05 UTC,522,53.5,80.7,,,,,,,,,,
2020-09-20 04:05:36 UTC,523,48.8,75.1,,,,,,,,,,
2020-09-20 04:06:22 UTC,524,56.0,80.6,,,,,,,,,,
2020-09-20 04:06:52 UTC,525,45.9,63.5,,,,,,,,,,
2020-09-20 04:07:23 UTC,526,53.1,77.8,,,,,,,,,,
2020-09-20 04:07:55 UTC,527,53.8,78.9,,,,,,,,,,
2020-09-20 04:08:26 UTC,528,56.2,82.5,,,,,,,,,,
2020-09-20 04:08:56 UTC,529,56.1,81.6,,,,,,,,,,
2020-09-20 04:09:27 UTC,530,54.3,80.2,,,,,,,,,,
2020-09-20 04:09:58 UTC,531,49.3,68.9,,,,,,,,,,
2020-09-20 04:10:28 UTC,532,54.9,78.8,,,,,,,,,,
2020-09-20 04:10:59 UTC,533,52.7,77.2,,,,,,,,,,
2020-09-20 04:11:30 UTC,534,54.3,80.1,,,,,,,,,,
2020-09-20 04:12:01 UTC,535,48.8,68.5,,,,,,,,,,
2020-09-20 04:12:31 UTC,536,36.1,57.4,,,,,,,,,,
2020-09-20 04:13:03 UTC,537,50.1,70.8,,,,,,,,,,
2020-09-20 04:13:34 UTC,538,49.4,70.7,,,,,,,,,,
2020-09-20 04:14:05 UTC,539,24.0,36.6,,,,,,,,,,
2020-09-20 04:14:36 UTC,540,48.7,72.8,,,,,,,,,,
2020-09-20 04:15:07 UTC,541,44.0,68.6,,,,,,,,,,
2020-09-20 04:15:38 UTC,542,45.9,68.6,,,,,,,,,,
2020-09-20 04:16:08 UTC,543,47.8,66.7,,,,,,,,,,
2020-09-20 04:16:54 UTC,544,47.2,67.0,,,,,,,,,,
2020-09-20 04:17:25 UTC,545,44.8,61.5,,,,,,,,,,
2020-09-20 04:18:10 UTC,546,47.6,71.6,,,,,,,,,,
2020-09-20 04:18:41 UTC,547,42.7,59.7,,,,,,,,,,
2020-09-20 04:19:27 UTC,548,49.5,73.0,,,,,,,,,,
2020-09-20 04:19:58 UTC,549,44.5,65.7,,,,,,,,,,
2020-09-20 04:20:28 UTC,550,47.9,68.1,,,,,,,,,,
2020-09-20 04:20:59 UTC,551,48.0,76.0,,,,,,,,,,
2020-09-20 04:21:30 UTC,552,40.5,60.5,,,,,,,,,,
2020-09-20 04:22:01 UTC,553,48.4,71.2,,,,,,,,,,
2020-09-20 04:22:31 UTC,554,44.3,61.3,,,,,,,,,,
2020-09-20 04:23:02 UTC,555,39.3,71.3,,,,,,,,,,
2020-09-20 04:23:33 UTC,556,49.2,76.5,,,,,,,,,,
2020-09-20 04:24:04 UTC,557,50.0,73.4,,,,,,,,,,
2020-09-20 04:24:35 UTC,558,39.0,71.6,,,,,,,,,,
2020-09-20 04:25:05 UTC,559,50.4,77.5,,,,,,,,,,
2020-09-20 04:25:36 UTC,560,44.4,63.5,,,,,,,,,,
2020-09-20 04:26:07 UTC,561,2995.3,2227.4,,,,,,,,,,
2020-09-20 04:26:38 UTC,562,22.8,37.9,,,,,,,,,,
2020-09-20 04:27:09 UTC,563,48.5,66.3,,,,,,,,,,
2020-09-20 04:27:39 UTC,564,46.1,69.4,,,,,,,,,,
2020-09-20 04:28:25 UTC,565,46.6,64.1,,,,,,,,,,
2020-09-20 04:28:56 UTC,566,47.4,67.1,,,,,,,,,,
2020-09-20 04:29:42 UTC,567,47.4,68.1,,,,,,,,,,
2020-09-20 04:30:13 UTC,568,43.9,67.6,,,,,,,,,,
2020-09-20 04:30:43 UTC,569,48.8,74.5,,,,,,,,,,
2020-09-20 04:31:14 UTC,570,49.6,73.0,,,,,,,,,,
2020-09-20 04:32:00 UTC,571,47.2,68.6,,,,,,,,,,
2020-09-20 04:32:31 UTC,572,45.4,60.4,,,,,,,,,,
2020-09-20 04:33:17 UTC,573,46.8,68.5,,,,,,,,,,
2020-09-20 04:33:47 UTC,574,42.4,65.8,,,,,,,,,,
2020-09-20 04:34:18 UTC,575,50.2,72.6,,,,,,,,,,
2020-09-20 04:34:49 UTC,576,46.4,64.3,,,,,,,,,,
2020-09-20 04:35:20 UTC,577,39.6,56.8,,,,,,,,,,
2020-09-20 04:35:50 UTC,578,48.1,66.4,,,,,,,,,,
2020-09-20 04:36:21 UTC,579,44.5,61.7,,,,,,,,,,
2020-09-20 04:36:52 UTC,580,35.0,55.2,,,,,,,,,,
2020-09-20 04:37:23 UTC,581,47.5,67.6,,,,,,,,,,
2020-09-20 04:37:54 UTC,582,47.8,74.1,,,,,,,,,,
2020-09-20 04:38:24 UTC,583,49.1,69.9,,,,,,,,,,
2020-09-20 04:38:55 UTC,584,44.6,66.3,,,,,,,,,,
2020-09-20 04:39:26 UTC,585,46.6,67.6,,,,,,,,,,
2020-09-20 04:39:56 UTC,586,48.0,67.5,,,,,,,,,,
2020-09-20 04:40:27 UTC,587,45.3,62.9,,,,,,,,,,
2020-09-20 04:40:58 UTC,588,24.5,55.4,,,,,,,,,,
2020-09-20 04:41:29 UTC,589,47.4,72.1,,,,,,,,,,
2020-09-20 04:41:59 UTC,590,45.0,64.8,,,,,,,,,,
2020-09-20 04:42:30 UTC,591,46.4,64.8,,,,,,,,,,
2020-09-20 04:43:01 UTC,592,47.6,66.2,,,,,,,,,,
2020-09-20 04:43:32 UTC,593,42.4,60.4,,,,,,,,,,
2020-09-20 04:44:17 UTC,594,46.7,68.6,,,,,,,,,,
2020-09-20 04:44:48 UTC,595,42.0,63.5,,,,,,,,,,
2020-09-20 04:45:34 UTC,596,46.9,66.9,,,,,,,,,,
2020-09-20 04:46:05 UTC,597,41.1,54.6,,,,,,,,,,
2020-09-20 04:46:35 UTC,598,45.3,59.1,,,,,,,,,,
2020-09-20 04:47:06 UTC,599,44.3,60.7,,,,,,,,,,
2020-09-20 04:47:37 UTC,600,2713.7,2227.4,,,,,,,,,,
2020-09-20 04:48:08 UTC,601,41.4,58.4,,,,,,,,,,
2020-09-20 04:48:39 UTC,602,46.4,64.6,,,,,,,,,,
2020-09-20 04:49:09 UTC,603,45.1,61.2,,,,,,,,,,
2020-09-20 04:49:40 UTC,604,35.3,52.1,,,,,,,,,,
2020-09-20 04:50:11 UTC,605,44.8,59.8,,,,,,,,,,
2020-09-20 04:50:42 UTC,606,44.3,58.8,,,,,,,,,,
2020-09-20 04:51:12 UTC,607,21.0,30.1,,,,,,,,,,
2020-09-20 04:51:43 UTC,608,46.7,62.7,,,,,,,,,,
2020-09-20 04:52:14 UTC,609,42.6,61.7,,,,,,,,,,
2020-09-20 04:53:00 UTC,610,43.3,56.9,,,,,,,,,,
2020-09-20 04:53:30 UTC,611,41.4,51.4,,,,,,,,,,
2020-09-20 04:54:16 UTC,612,43.9,57.8,,,,,,,,,,
2020-09-20 04:54:47 UTC,613,39.5,54.0,,,,,,,,,,
2020-09-20 04:55:18 UTC,614,45.7,60.1,,,,,,,,,,
2020-09-20 04:55:49 UTC,615,44.1,59.4,,,,,,,,,,
2020-09-20 04:56:19 UTC,616,38.9,58.8,,,,,,,,,,
2020-09-20 04:56:50 UTC,617,45.3,61.1,,,,,,,,,,
2020-09-20 04:57:21 UTC,618,43.3,56.8,,,,,,,,,,
2020-09-20 04:57:52 UTC,619,46.0,60.2,,,,,,,,,,
2020-09-20 04:58:22 UTC,620,46.2,61.6,,,,,,,,,,
2020-09-20 04:58:53 UTC,621,42.4,62.0,,,,,,,,,,
2020-09-20 04:59:24 UTC,622,44.8,62.3,,,,,,,,,,
2020-09-20 04:59:55 UTC,623,45.6,63.4,,,,,,,,,,
2020-09-20 05:00:26 UTC,624,43.9,60.8,,,,,,,,,,
2020-09-20 05:00:57 UTC,625,32.7,44.4,,,,,,,,,,
2020-09-20 05:01:27 UTC,626,43.0,67.5,,,,,,,,,,
2020-09-20 05:01:58 UTC,627,44.2,65.7,,,,,,,,,,
2020-09-20 05:02:29 UTC,628,35.1,57.8,,,,,,,,,,
2020-09-20 05:03:01 UTC,629,43.0,62.5,,,,,,,,,,
2020-09-20 05:03:36 UTC,630,40.3,59.2,,,,,,,,,,
2020-09-20 05:04:07 UTC,631,23.8,31.4,,,,,,,,,,
2020-09-20 05:04:38 UTC,632,43.5,63.5,,,,,,,,,,
2020-09-20 05:05:09 UTC,633,39.2,54.4,,,,,,,,,,
2020-09-20 05:05:54 UTC,634,39.6,54.8,,,,,,,,,,
2020-09-20 05:06:25 UTC,635,40.6,63.1,,,,,,,,,,
2020-09-20 05:07:11 UTC,636,42.9,59.4,,,,,,,,,,
2020-09-20 05:07:42 UTC,637,38.2,55.8,,,,,,,,,,
2020-09-20 05:08:13 UTC,638,40.9,59.7,,,,,,,,,,
2020-09-20 05:08:44 UTC,639,39.2,48.8,,,,,,,,,,
2020-09-20 05:09:15 UTC,640,31.6,40.9,,,,,,,,,,
2020-09-20 05:09:45 UTC,641,37.9,50.7,,,,,,,,,,
2020-09-20 05:10:16 UTC,642,33.8,44.8,,,,,,,,,,
2020-09-20 05:10:52 UTC,643,25.2,37.3,,,,,,,,,,
2020-09-20 05:11:23 UTC,644,34.6,50.2,,,,,,,,,,
2020-09-20 05:11:54 UTC,645,32.6,43.7,,,,,,,,,,
2020-09-20 05:12:24 UTC,646,34.4,50.3,,,,,,,,,,
2020-09-20 05:12:55 UTC,647,34.6,49.3,,,,,,,,,,
2020-09-20 05:13:26 UTC,648,31.3,47.2,,,,,,,,,,
2020-09-20 05:13:57 UTC,649,15.2,21.0,,,,,,,,,,
2020-09-20 05:14:42 UTC,650,33.7,48.6,,,,,,,,,,
2020-09-20 05:15:13 UTC,651,34.3,49.7,,,,,,,,,,
2020-09-20 05:15:44 UTC,652,17.3,39.4,,,,,,,,,,
2020-09-20 05:16:15 UTC,653,32.4,44.6,,,,,,,,,,
2020-09-20 05:16:45 UTC,654,34.1,46.2,,,,,,,,,,
2020-09-20 05:17:32 UTC,655,34.5,48.4,,,,,,,,,,
2020-09-20 05:18:03 UTC,656,32.0,49.3,,,,,,,,,,
2020-09-20 05:18:49 UTC,657,33.6,51.5,,,,,,,,,,
2020-09-20 05:19:20 UTC,658,35.0,50.4,,,,,,,,,,
2020-09-20 05:20:05 UTC,659,34.6,43.7,,,,,,,,,,
2020-09-20 05:20:36 UTC,660,30.1,38.8,,,,,,,,,,
2020-09-20 05:21:07 UTC,661,36.1,48.1,,,,,,,,,,
2020-09-20 05:21:38 UTC,662,36.3,54.4,,,,,,,,,,
2020-09-20 05:22:08 UTC,663,29.1,35.9,,,,,,,,,,
2020-09-20 05:22:39 UTC,664,34.5,44.0,,,,,,,,,,
2020-09-20 05:23:10 UTC,665,34.7,45.0,,,,,,,,,,
2020-09-20 05:23:41 UTC,666,24.1,31.4,,,,,,,,,,
2020-09-20 05:24:17 UTC,667,35.4,47.3,,,,,,,,,,
2020-09-20 05:24:48 UTC,668,34.0,42.7,,,,,,,,,,
2020-09-20 05:25:18 UTC,669,17.0,26.7,,,,,,,,,,
2020-09-20 05:25:49 UTC,670,35.3,43.0,,,,,,,,,,
2020-09-20 05:26:20 UTC,671,33.4,51.1,,,,,,,,,,
2020-09-20 05:27:06 UTC,672,37.0,49.9,,,,,,,,,,
2020-09-20 05:27:36 UTC,673,32.9,40.1,,,,,,,,,,
2020-09-20 05:28:22 UTC,674,35.4,45.6,,,,,,,,,,
2020-09-20 05:28:53 UTC,675,30.8,41.4,,,,,,,,,,
2020-09-20 05:29:24 UTC,676,35.4,43.3,,,,,,,,,,
2020-09-20 05:29:54 UTC,677,36.7,46.6,,,,,,,,,,
2020-09-20 05:30:25 UTC,678,30.9,41.8,,,,,,,,,,
2020-09-20 05:30:56 UTC,679,34.4,43.1,,,,,,,,,,
2020-09-20 05:31:27 UTC,680,36.0,48.4,,,,,,,,,,
2020-09-20 05:31:58 UTC,681,30.5,39.4,,,,,,,,,,
2020-09-20 05:32:29 UTC,682,35.8,47.0,,,,,,,,,,
2020-09-20 05:33:00 UTC,683,36.8,47.8,,,,,,,,,,
2020-09-20 05:33:30 UTC,684,26.8,31.0,,,,,,,,,,
2020-09-20 05:34:01 UTC,685,35.2,49.7,,,,,,,,,,
2020-09-20 05:34:32 UTC,686,32.7,39.1,,,,,,,,,,
2020-09-20 05:35:03 UTC,687,34.0,44.9,,,,,,,,,,
2020-09-20 05:35:34 UTC,688,35.2,46.0,,,,,,,,,,
2020-09-20 05:36:05 UTC,689,34.5,42.1,,,,,,,,,,
2020-09-20 05:36:36 UTC,690,20.5,23.1,,,,,,,,,,
2020-09-20 05:37:07 UTC,691,34.2,41.7,,,,,,,,,,
2020-09-20 05:37:38 UTC,692,32.3,41.9,,,,,,,,,,
2020-09-20 05:38:23 UTC,693,34.7,42.3,,,,,,,,,,
2020-09-20 05:38:54 UTC,694,32.8,38.6,,,,,,,,,,
2020-09-20 05:39:40 UTC,695,34.6,46.0,,,,,,,,,,
2020-09-20 05:40:10 UTC,696,30.0,48.1,,,,,,,,,,
2020-09-20 05:40:42 UTC,697,33.7,47.3,,,,,,,,,,
2020-09-20 05:41:12 UTC,698,31.5,38.7,,,,,,,,,,
2020-09-21 11:10:44 UTC,699,7.0,16.7,,,,,,,,,,
2020-09-21 11:11:15 UTC,700,7.1,16.1,,,,,,,,,,
2020-09-21 12:05:12 UTC,701,5.1,11.3,31.41,998.832915059,0.0,,,,,,,
2020-09-21 12:05:53 UTC,702,5.0,10.7,31.4,998.861556973,0.0,,,,,,,
2020-09-21 12:06:34 UTC,703,5.1,14.8,31.39,998.886932598,0.0,,,,,,,
2020-09-21 12:07:15 UTC,704,6.4,13.5,31.42,998.905325106,0.0,,,,,,,
2020-09-21 12:07:55 UTC,705,12.5,17.9,31.42,998.872744466,0.0,,,,,,,
2020-09-21 12:08:36 UTC,706,690.6,1592.7,31.42,998.923498254,0.0,,,,,,,
2020-09-21 12:09:17 UTC,707,590.1,965.0,32.41,998.917096832,0.0,,,,,,,
2020-09-21 12:09:57 UTC,708,192.0,212.5,36.07,998.966152967,0.0,,,,,,,
2020-09-21 12:10:38 UTC,709,152.4,169.6,32.9,998.932714302,0.0,,,,,,,
2020-09-21 12:11:19 UTC,710,177.5,197.0,32.05,999.006911986,0.0,,,,,,,
2020-09-21 12:12:00 UTC,711,180.9,199.3,31.81,999.024070561,0.0,,,,,,,
2020-09-21 12:12:46 UTC,712,168.2,186.6,31.69,998.986926657,0.0,,,,,,,
2020-09-21 12:13:16 UTC,713,172.5,190.7,31.64,999.059316299,0.0,,,,,,,
2020-09-21 12:13:47 UTC,714,157.8,174.5,31.6,999.091778261,0.0,,,,,,,
2020-09-21 12:14:18 UTC,715,129.7,144.0,31.57,999.095118224,0.0,,,,,,,
2020-09-21 12:14:49 UTC,716,120.5,133.9,31.55,999.102218449,0.0,,,,,,,
2020-09-21 12:15:19 UTC,717,116.0,128.2,31.52,999.061995307,0.0,,,,,,,
2020-09-21 12:15:50 UTC,718,95.6,106.0,31.53,999.033063816,0.0,,,,,,,
2020-09-21 12:16:21 UTC,719,81.5,90.5,31.5,999.094646218,0.0,,,,,,,
2020-09-21 12:16:52 UTC,720,74.3,82.4,31.49,999.065500365,0.0,,,,,,,
2020-09-21 12:17:22 UTC,721,66.3,73.3,31.47,999.047216239,0.0,,,,,,,
2020-09-21 12:17:53 UTC,722,59.2,65.8,31.48,999.09808416,0.0,,,,,,,
2020-09-21 12:18:24 UTC,723,56.9,63.9,31.47,999.108834806,0.0,,,,,,,
2020-09-21 12:18:55 UTC,724,49.7,55.4,31.47,999.148842156,0.0,,,,,,,
2020-09-21 12:19:25 UTC,725,48.2,61.9,31.47,999.127009799,0.0,,,,,,,
2020-09-21 12:19:56 UTC,726,42.8,47.9,31.45,999.130725952,0.0,,,,,,,
2020-09-21 12:20:27 UTC,727,36.6,40.9,31.44,999.141192689,0.0,,,,,,,
2020-09-21 12:21:08 UTC,728,33.0,41.1,31.44,999.195603934,0.0,,,,,,,
2020-09-21 12:21:39 UTC,729,29.6,35.3,31.45,999.127068682,0.0,,,,,,,
2020-09-21 12:22:09 UTC,730,31.4,35.9,31.43,999.184912463,0.0,,,,,,,
2020-09-21 12:22:40 UTC,731,26.9,32.8,31.42,999.137591096,0.0,,,,,,,
2020-09-21 12:23:11 UTC,732,24.5,27.3,31.42,999.181141176,0.0,,,,,,,
2020-09-21 12:23:42 UTC,733,19.7,22.0,31.42,999.170282067,0.0,,,,,,,
2020-09-21 12:24:12 UTC,734,20.6,35.6,31.41,999.202859064,0.0,,,,,,,
2020-09-21 12:24:43 UTC,735,16.5,37.1,31.43,999.210288745,0.0,,,,,,,
2020-09-21 12:25:14 UTC,736,17.3,19.3,31.45,999.163418335,0.0,,,,,,,
2020-09-21 12:25:45 UTC,737,15.3,22.2,31.44,999.177542101,0.0,,,,,,,
2020-09-21 12:26:15 UTC,738,13.8,17.4,31.44,999.224638287,0.0,,,,,,,
2020-09-21 12:26:46 UTC,739,12.1,16.1,31.44,999.195603934,0.0,,,,,,,
2020-09-21 12:27:17 UTC,740,11.1,14.6,31.43,999.282873586,0.0,,,,,,,
